書簡　大杉栄宛,しよかんおおすきさかえあて,（一九一六年六月六日）,伊藤,野枝,いとう,のえ,なし
書簡　蒲原房枝宛,しよかんかんはらふさえあて,（一九一五年頃）,伊藤,野枝,いとう,のえ,なし
書簡　木村荘太宛,しよかんきむらそうたあて,（一九一三年六月二四日）,伊藤,野枝,いとう,のえ,なし
書簡　武部ツタ宛,しよかんたけへつたあて,（一九一七年一〇月一日）,伊藤,野枝,いとう,のえ,なし
書簡　武部ツタ宛,しよかんたけへつたあて,（一九一七年八月一三日）,伊藤,野枝,いとう,のえ,なし
書簡　山田邦子宛,しよかんやまたくにこあて,（一九一五年七月一一日）,伊藤,野枝,いとう,のえ,なし
女教員の縊死,しよきよういんのいし,（三面記事評論）,伊藤,野枝,いとう,のえ,なし
新刊紹介,しんかんしようかい,〔伝説の時代〕,伊藤,野枝,いとう,のえ,なし
死んだ魂,しんたたましい,,伊藤,野枝,いとう,のえ,なし
成長が生んだ私の恋愛破綻,せいちようかうんたわたしのれんあいはたん,,伊藤,野枝,いとう,のえ,なし
『青鞜』を引き継ぐに就いて,せいとうをひきつくについて,,伊藤,野枝,いとう,のえ,なし
背負ひ切れぬ重荷,せおいきれぬおもに,,伊藤,野枝,いとう,のえ,なし
男性に対する主張と要求,たんせいにたいするしゆちようとようきゆう,,伊藤,野枝,いとう,のえ,なし
貞操に就いての雑感,ていそうについてのさつかん,,伊藤,野枝,いとう,のえ,なし
転機,てんき,,伊藤,野枝,いとう,のえ,なし
読者諸氏に,とくしやしよしに,,伊藤,野枝,いとう,のえ,なし
中村孤月様へ,なかむらこけつさまへ,,伊藤,野枝,いとう,のえ,なし
日記より,につきより,,伊藤,野枝,いとう,のえ,なし
人間と云ふ意識,にんけんといういしき,,伊藤,野枝,いとう,のえ,なし
白痴の母,はくちのはは,,伊藤,野枝,いとう,のえ,なし
東の渚,ひかしのなきさ,,伊藤,野枝,いとう,のえ,なし
火つけ彦七,ひつけひこしち,,伊藤,野枝,いとう,のえ,なし
平塚明子論,ひらつかはるころん,,伊藤,野枝,いとう,のえ,なし
夫婦喧嘩の功過と責任の所在（アンケート回答）,ふうふけんかのこうかとせきにんのしよさいあんけえとかいとう,,伊藤,野枝,いとう,のえ,なし
福岡の女,ふくおかのおんな,,伊藤,野枝,いとう,のえ,なし
婦人解放の悲劇,ふしんかいほうのひけき,,伊藤,野枝,いとう,のえ,なし
「婦人解放の悲劇」自序,ふしんかいほうのひけきししよ,,伊藤,野枝,いとう,のえ,なし
『婦人解放の悲劇』に就て,ふしんかいほうのひけきについて,,伊藤,野枝,いとう,のえ,なし
「別居」について,へつきよについて,,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一五年一月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一五年五月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一五年三月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一五年四月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一五年七月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一五年二月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一五年六月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一三年七月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一三年六月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一四年一一月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一四年一二月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一六年二月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一六年一月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつより,（一九一四年一月号）,伊藤,野枝,いとう,のえ,なし
編輯室より,へんしゆうしつよりせんきゆうひやくしゆうよねんさんかつこう,（一九一四年三月号）,伊藤,野枝,いとう,のえ,なし
編輯だより,へんしゆうたより,（一九一五年九月号）,伊藤,野枝,いとう,のえ,なし
惑ひ,まとい,,伊藤,野枝,いとう,のえ,なし
惑ひ,まとい,,伊藤,野枝,いとう,のえ,なし
嫁泥棒譚,よめとろほうたん,,伊藤,野枝,いとう,のえ,なし
らいてう氏に,らいちようしに,,伊藤,野枝,いとう,のえ,なし
らいてう氏の『処女の真価値』を読みて,らいちようしのしよしよのしんかちをよみて,,伊藤,野枝,いとう,のえ,なし
恋愛と道徳,れんあいととうとく,,伊藤,野枝,いとう,のえ,なし
わがまま,わかまま,,伊藤,野枝,いとう,のえ,なし
私が現在の立場,わたしかけんさいのたちは,,伊藤,野枝,いとう,のえ,なし
妾の会つた男の人人,わたしのあつたおとこのひとひと,,伊藤,野枝,いとう,のえ,なし
妾の会つた男の人々（野依秀一、中村弧月印象録）,わたしのあつたおとこのひとひとのよりしゆういちなかむらこけついんしようろく,,伊藤,野枝,いとう,のえ,なし
幼い頃に戻る切符をください,おさないころにもとるきつふをくたさい,,伊藤,宏美,いとう,ひろみ,あり
父八雲を語る,ちちやくもをかたる,,稲垣,巌,いなかき,いわお,なし
亜剌比亜人エルアフイ,あらひあしんえるあふい,,犬養,健,いぬかい,たける,なし
朧夜,おほろよ,,犬養,健,いぬかい,たける,なし
愚かな父,おろかなちち,,犬養,健,いぬかい,たける,なし
“指揮権発動”を書かざるの記,しきけんはつとうをかかさるのき,,犬養,健,いぬかい,たける,なし
姉弟と新聞配達,していとしんふんはいたつ,,犬養,健,いぬかい,たける,なし
南京六月祭,なんきんろくかつさい,,犬養,健,いぬかい,たける,なし
一老人,いちろうしん,,犬田,卯,いぬた,しける,なし
おびとき,おひとき,,犬田,卯,いぬた,しける,なし
錦紗,きんしや,,犬田,卯,いぬた,しける,なし
競馬,けいは,,犬田,卯,いぬた,しける,なし
荒蕪地,こうふち,,犬田,卯,いぬた,しける,なし
瘤,こふ,,犬田,卯,いぬた,しける,なし
米,こめ,,犬田,卯,いぬた,しける,なし
沼畔小話集,しようはんこはなししゆう,,犬田,卯,いぬた,しける,なし
橋の上,はしのうえ,,犬田,卯,いぬた,しける,なし
三次実録物語,みよししつろくものかたり,,稲生 ,武太夫,いのう,ふたゆう,なし
三次実録物語,みよししつろくものかたり,,稲生,正令,いのう,まさよし,なし
欧米各国　政教日記,おうへいかつこくせいきようにつき,,井上,円了,いのうえ,えんりよう,なし
おばけの正体,おはけのしようたい,,井上,円了,いのうえ,えんりよう,なし
甲州郡内妖怪事件取り調べ報告,こうしゆうくんないようかいしけんとりしらへほうこく,,井上,円了,いのうえ,えんりよう,なし
失念術講義,しつねんしゆつこうき,,井上,円了,いのうえ,えんりよう,なし
西航日録,せいこうにちろく,,井上,円了,いのうえ,えんりよう,なし
通俗講義　霊魂不滅論,つうそくこうきれいこんふめつろん,,井上,円了,いのうえ,えんりよう,なし
南半球五万哩,みなみはんきゆうこまんまいる,,井上,円了,いのうえ,えんりよう,なし
迷信解,めいしんかい,,井上,円了,いのうえ,えんりよう,なし
迷信と宗教,めいしんとしゆうきよう,,井上,円了,いのうえ,えんりよう,なし
妖怪学,ようかいかく,,井上,円了,いのうえ,えんりよう,なし
妖怪学一斑,ようかいかくいつはん,,井上,円了,いのうえ,えんりよう,なし
妖怪学講義,ようかいかくこうき,01 再版につきて一言を題す,井上,円了,いのうえ,えんりよう,なし
妖怪学講義,ようかいかくこうき,02 緒言,井上,円了,いのうえ,えんりよう,なし
妖怪研究,ようかいけんきゆう,,井上,円了,いのうえ,えんりよう,なし
妖怪玄談,ようかいけんたん,,井上,円了,いのうえ,えんりよう,なし
妖怪談,ようかいたん,,井上,円了,いのうえ,えんりよう,なし
妖怪報告,ようかいほうこく,,井上,円了,いのうえ,えんりよう,なし
阿Ｑ正伝,あきゆうせいてん,,井上,紅梅,いのうえ,こうはい,なし
明日,あす,,井上,紅梅,いのうえ,こうはい,なし
兎と猫,うさきとねこ,,井上,紅梅,いのうえ,こうはい,なし
鴨の喜劇,かものきけき,,井上,紅梅,いのうえ,こうはい,なし
狂人日記,きようしんにつき,,井上,紅梅,いのうえ,こうはい,なし
薬,くすり,,井上,紅梅,いのうえ,こうはい,なし
孔乙己,こういつき,,井上,紅梅,いのうえ,こうはい,なし
幸福な家庭,こうふくなかてい,,井上,紅梅,いのうえ,こうはい,なし
故郷,こきよう,,井上,紅梅,いのうえ,こうはい,なし
些細な事件,ささいなしけん,,井上,紅梅,いのうえ,こうはい,なし
端午節,たんこせつ,,井上,紅梅,いのうえ,こうはい,なし
頭髪の故事,とうはつのこし,,井上,紅梅,いのうえ,こうはい,なし
「吶喊」原序,とつかんけんしよ,,井上,紅梅,いのうえ,こうはい,なし
白光,ひやつこう,,井上,紅梅,いのうえ,こうはい,なし
風波,ふうは,,井上,紅梅,いのうえ,こうはい,なし
不周山,ふしゆうさん,,井上,紅梅,いのうえ,こうはい,なし
村芝居,むらしはい,,井上,紅梅,いのうえ,こうはい,なし
金解禁前後の経済事情,きんかいきんせんこのけいさいししよう,,井上,準之助,いのうえ,しゆんのすけ,なし
最近欧米に於ける財政経済事情,さいきんおうへいにおけるさいせいけいさいししよう,,井上,準之助,いのうえ,しゆんのすけ,なし
私の履歴書,わたしのりれきしよ,――放浪の末、段ボールを思いつく,井上,貞治郎,いのうえ,ていしろう,なし
「西周哲学著作集」序,にしあまねてつかくちよさくしゆうしよ,,井上,哲次郎,いのうえ,てつしろう,なし
明治哲学界の回顧,めいしてつかくかいのかいこ,01 序論,井上,哲次郎,いのうえ,てつしろう,なし
明治哲学界の回顧,めいしてつかくかいのかいこ,04 結論――自分の立場,井上,哲次郎,いのうえ,てつしろう,なし
人間本性論（人性論）,にんけんほんせいろんしんせいろん,実験的研究方法を精神上の主題に導入する一つの企て,井上,基志,いのうえ,もとし,あり
J・D・カーの密室犯罪の研究,しえいていかあのみつしつはんさいのけんきゆう,,井上,良夫,いのうえ,よしお,なし
荷風翁の発句,かふうおうのほつく,,伊庭,心猿,いは,しんえん,なし
九月朔日,くかつさくしつ,,伊庭,心猿,いは,しんえん,なし
桜もち,さくらもち,,伊庭,心猿,いは,しんえん,なし
来訪者のモデル,らいほうしやのもてる,,伊庭,心猿,いは,しんえん,なし
緑雨と一葉,りよくうといちよう,,伊庭,心猿,いは,しんえん,なし
露伴忌,ろはんき,,伊庭,心猿,いは,しんえん,なし
浦添考,うらそいこう,,伊波,普猷,いは,ふゆう,なし
沖縄人の最大欠点,おきなわしんのさいたいけつてん,,伊波,普猷,いは,ふゆう,なし
「古琉球」改版に際して,こりゆうきゆうかいはんにさいして,,伊波,普猷,いは,ふゆう,なし
「古琉球」自序,こりゆうきゆうししよ,,伊波,普猷,いは,ふゆう,なし
進化論より見たる沖縄の廃藩置県,しんかろんよりみたるおきなわのはいはんちけん,,伊波,普猷,いは,ふゆう,なし
土塊石片録,つちくれせきへんろく,,伊波,普猷,いは,ふゆう,なし
ユタの歴史的研究,ゆたのれきしてきけんきゆう,,伊波,普猷,いは,ふゆう,なし
琉球史の趨勢,りゆうきゆうしのすうせい,,伊波,普猷,いは,ふゆう,なし
私の子供時分,わたしのこともしふん,,伊波,普猷,いは,ふゆう,なし
元禄時代小説第一巻「本朝二十不孝」ぬきほ（言文一致訳）,けんろくしたいしようせつたいいつかんほんちようにしゆうふこうぬきほけんふんいつちやく,,井原,西鶴,いはら,さいかく,なし
人形の家,にんきようのいえ,,イプセン,ヘンリック,いふせん,へんりつく,なし
北斗帖,ほくとちよう,,違星,北斗,いほし,ほくと,なし
伊那紀行,いなきこう,,今井,邦子,いまい,くにこ,なし
誠心院の一夜,せいしんいんのいちや,,今井,邦子,いまい,くにこ,なし
滝,たき,,今井,邦子,いまい,くにこ,なし
仏法僧,ふつほうそう,,今井,邦子,いまい,くにこ,なし
水野仙子さんの思ひ出,みすのせんこさんのおもいて,,今井,邦子,いまい,くにこ,なし
雪解水,ゆきとけみす,,今井,邦子,いまい,くにこ,なし
火山の話,かさんのはなし,,今村,明恒,いまむら,あきつね,なし
地震の話,ししんのはなし,,今村,明恒,いまむら,あきつね,なし
アンチの闘士,あんちのとうし,,今村,恒夫,いまむら,つねお,なし
鋼鉄,こうてつ,,今村,恒夫,いまむら,つねお,なし
山上の歌,さんしようのうた,,今村,恒夫,いまむら,つねお,なし
死ぬる迄土地を守るのだ,しぬるまてとちをまもるのた,,今村,恒夫,いまむら,つねお,なし
手,て,,今村,恒夫,いまむら,つねお,なし
プチロフ工場,ふちろふこうしよう,,今村,恒夫,いまむら,つねお,なし
歩哨戦,ほしようせん,,今村,恒夫,いまむら,つねお,なし
孔雀船,くしやくふね,,伊良子,清白,いらこ,せいはく,なし
地獄で温かい,しこくてあたたかい,バングラデシュ短編選集,イリアス,アクタルッジャマン,いりあす,あくたるつしやまん,あり
岩波文庫論,いわなみふんころん,,岩波,茂雄,いわなみ,しけお,なし
読書子に寄す,とくしよしによす,岩波文庫発刊に際して,岩波,茂雄,いわなみ,しけお,なし
黒き素船,くろきすふね,,岩野,泡鳴,いわの,ほうめい,なし
札幌の印象,さつほろのいんしよう,,岩野,泡鳴,いわの,ほうめい,なし
塩原日記,しおはらにつき,,岩野,泡鳴,いわの,ほうめい,なし
神秘的半獣主義,しんひてきはんしゆうしゆき,,岩野,泡鳴,いわの,ほうめい,なし
戦話,せんわ,,岩野,泡鳴,いわの,ほうめい,なし
耽溺,たんてき,,岩野,泡鳴,いわの,ほうめい,なし
地なる響,ちなるひひき,,岩野,泡鳴,いわの,ほうめい,なし
猫八,ねこはち,,岩野,泡鳴,いわの,ほうめい,なし
日高十勝の記憶,ひたかとかちのきおく,,岩野,泡鳴,いわの,ほうめい,なし
泡鳴五部作,ほうめいこふさく,01 発展,岩野,泡鳴,いわの,ほうめい,なし
泡鳴五部作,ほうめいこふさく,02 毒薬を飲む女,岩野,泡鳴,いわの,ほうめい,なし
泡鳴五部作,ほうめいこふさく,03 放浪,岩野,泡鳴,いわの,ほうめい,なし
泡鳴五部作,ほうめいこふさく,04 断橋,岩野,泡鳴,いわの,ほうめい,なし
泡鳴五部作,ほうめいこふさく,05 憑き物,岩野,泡鳴,いわの,ほうめい,なし
御霊うぶや,みたまうふや,,岩野,泡鳴,いわの,ほうめい,なし
感応,かんのう,,岩村,透,いわむら,とおる,なし
死体室,したいしつ,,岩村,透,いわむら,とおる,なし
大叫喚,たいきようかん,,岩村,透,いわむら,とおる,なし
不吉の音と学士会院の鐘,ふきつのおととらしすてきゅーのかね,,岩村,透,いわむら,とおる,なし
雨の宿,あめのやと,,岩本,素白,いわもと,そはく,なし
鰯,いわし,,岩本,素白,いわもと,そはく,なし
菓子の譜,かしのふ,,岩本,素白,いわもと,そはく,なし
こがらし,こからし,――南駅余情――,岩本,素白,いわもと,そはく,なし
寺町,てらまち,,岩本,素白,いわもと,そはく,なし
野の墓,ののはか,,岩本,素白,いわもと,そはく,なし
六日月,むいかつき,,岩本,素白,いわもと,そはく,なし
先生まるちょうだい,せんせいまるちようたい,,岩本,良子,いわもと,りようこ,あり
こがね丸,こかねまる,,巌谷,小波,いわや,ささなみ,なし
三角と四角,さんかくとしかく,,巌谷,小波,いわや,ささなみ,なし
ビールーの少年時代,ひいるうのしようねんしたい,,ヴァイド,クリシュナ・バルデーオ,うあいと,くりしゆなはるてえお,あり
〔翻訳〕ステファヌ・マラルメ,ほんやくすてふあぬまらるめ,,ヴァレリー,ポール,うあれりい,ほおる,なし
尼,あま,,ウィード,グスターフ,ういいと,くすたあふ,なし
薔薇,はら,,ウィード,グスターフ,ういいと,くすたあふ,なし
時の終焉,ときのしゆうえん,,ウィクラマシンハ,マーティン,ういくらましんは,まあていん,あり
変革の時代,へんかくのしたい,,ウィクラマシンハ,マーティン,ういくらましんは,まあていん,あり
愛のかたみ,あいのかたみ,,ウィハルジャ,ヤティ・マルヤティ,ういはるしや,やていまるやてい,あり
ニ・ポロック,にほろつく,ある踊り子の愛の軌跡,ウィハルジャ,ヤティ・マルヤティ,ういはるしや,やていまるやてい,あり
ベトナム現代短編集2,へとなむけんたいたんへんしゆうに,,ヴー,バーオ,うう,はあお,あり
ベートーヴェンの生涯,へえとおうえんのしようかい,04 ベートーヴェンの手紙,ヴェーゲラー,フランツ・ゲルハルト,うええけらあ,ふらんつけるはると,なし
官僚は減るべし、役人は増えるべし,かんりようはへるへしやくにんはふえるへし,,植木,枝盛,うえき,えもり,あり
東洋大日本国国憲案（日本国国憲案）,とうようたいにほんこくこつけんあんにほんこくこつけんあん,,植木,枝盛,うえき,えもり,あり
人をサル化する政府,ひとをさるかするせいふ,,植木,枝盛,うえき,えもり,あり
或る月夜に,あるつきよに,,上里,春生,うえさと,はるお,なし
傾ける殿堂,かたむけるてんとう,,上里,春生,うえさと,はるお,なし
サガニー耕地より,さかにいこうちより,,上里,春生,うえさと,はるお,なし
雨月物語,うけつものかたり,02 現代語訳　雨月物語,上田,秋成,うえた,あきなり,なし
雨月物語,うけつものかたり,03 校注　雨月物語,上田,秋成,うえた,あきなり,なし
芳賀君を悼みて,はかくんをいたみて,,上田,万年,うえた,かすとし,なし
横顔,しるうえつと,,上田,進,うえた,すすむ,なし
指導物語,しとうものかたり,或る国鉄機関士の述懐,上田,広,うえた,ひろし,なし
あすは、明日は、,あすはあすは,,上田,敏,うえた,ひん,なし
ありとあらゆるわが思,ありとあらゆるわかおもい,,上田,敏,うえた,ひん,なし
あはれ今,あわれいま,,上田,敏,うえた,ひん,なし
石工,いしく,,上田,敏,うえた,ひん,なし
一僧,いつそう,,上田,敏,うえた,ひん,なし
欝金草売,うこんそううり,,上田,敏,うえた,ひん,なし
歌よ、ねがふは,うたよねかうは,,上田,敏,うえた,ひん,なし
エロディヤッド,えろていやつと,,上田,敏,うえた,ひん,なし
落葉,おちは,,上田,敏,うえた,ひん,なし
海潮音,かいちようおん,,上田,敏,うえた,ひん,なし
海潮音,かいちようおん,,上田,敏,うえた,ひん,なし
海潮音,かいちようおん,,上田,敏,うえた,ひん,なし
海潮音,かいちようおん,,上田,敏,うえた,ひん,なし
カンタタ,かんたた,,上田,敏,うえた,ひん,なし
きその日は,きそのひは,,上田,敏,うえた,ひん,なし
君のねがひ,きみのねかい,,上田,敏,うえた,ひん,なし
「黒瞳」より,くろめより,,上田,敏,うえた,ひん,なし
胡弓,こきゆう,,上田,敏,うえた,ひん,なし
五本の指,こほんのゆひ,,上田,敏,うえた,ひん,なし
さかほがひ,さかほかい,,上田,敏,うえた,ひん,なし
さしあげた腕,さしあけたうて,,上田,敏,うえた,ひん,なし
サバトの門立,さはとのかとたち,,上田,敏,うえた,ひん,なし
春夜,しゆんや,,上田,敏,うえた,ひん,なし
虱とるひと,しらみとるひと,,上田,敏,うえた,ひん,なし
『新訳源氏物語』初版の序,しんやくけんしものかたりしよはんのしよ,,上田,敏,うえた,ひん,なし
ソネット,そねつと,,上田,敏,うえた,ひん,なし
月,つき,,上田,敏,うえた,ひん,なし
泣けよ恋人,なけよこいひと,,上田,敏,うえた,ひん,なし
薄紗の帳,はくしやのとはり,,上田,敏,うえた,ひん,なし
白鳥,はくちよう,,上田,敏,うえた,ひん,なし
母,はは,,上田,敏,うえた,ひん,なし
ハルレム,はるれむ,,上田,敏,うえた,ひん,なし
びるぜん祈祷,ひるせんきとう,,上田,敏,うえた,ひん,なし
不可能,ふかのう,,上田,敏,うえた,ひん,なし
浮浪学生の話,ふろうかくしようのはなし,,上田,敏,うえた,ひん,なし
法王の祈祷,ほうおうのきとう,,上田,敏,うえた,ひん,なし
牧羊神,ほくようしん,,上田,敏,うえた,ひん,なし
牧羊神,ほくようしん,,上田,敏,うえた,ひん,なし
頌歌,ほめうた,,上田,敏,うえた,ひん,なし
まちむすめ,まちむすめ,,上田,敏,うえた,ひん,なし
椰子の樹,やしのき,,上田,敏,うえた,ひん,なし
夕づつの清光を歌ひて,ゆうすつのせいこうをうたいて,,上田,敏,うえた,ひん,なし
忌々しき「死」の大君は,ゆゆしきしのおおきみは,,上田,敏,うえた,ひん,なし
醉ひどれ船,よいとれふね,,上田,敏,うえた,ひん,なし
よそ人のあざむが如く,よそひとのあさむかことく,,上田,敏,うえた,ひん,なし
癩病やみの話,らいひようやみのはなし,,上田,敏,うえた,ひん,なし
リシダス,りしたす,,上田,敏,うえた,ひん,なし
錬金道士,れんきんとうし,,上田,敏,うえた,ひん,なし
露西亜の言葉,ろしあのことは,,上田,敏,うえた,ひん,なし
忘れたるにあらねども,わすれたるにあらねとも,,上田,敏,うえた,ひん,なし
わるい花,わるいはな,,上田,敏,うえた,ひん,なし
雨のボレックス,あめのほれつくす,,植松,真人,うえまつ,まさと,あり
アメリカ人になりたい。,あめりかしんになりたい,続・神さんが降りてきた。,植松,真人,うえまつ,まさと,あり
逢瀬までの。,おうせまての,,植松,真人,うえまつ,まさと,あり
神楽坂奇譚,かくらさかきたん,,植松,真人,うえまつ,まさと,あり
神さんが降りてきた。,かみさんかおりてきた,,植松,真人,うえまつ,まさと,あり
コーヒーメーカー,こおひいめえかあ,,植松,真人,うえまつ,まさと,あり
自動車の名前。,しとうしやのなまえ,,植松,真人,うえまつ,まさと,あり
主よ、人の望みの喜びよ,しゆよひとののそみのよろこひよ,,植松,真人,うえまつ,まさと,あり
新世界交響曲,しんせかいこうきようきよく,,植松,真人,うえまつ,まさと,あり
高橋の話。,たかはしのはなし,,植松,真人,うえまつ,まさと,あり
マギーさんのオムレツ。,まきいさんのおむれつ,神さんが降りてきた。其の三。,植松,真人,うえまつ,まさと,あり
あゝ二十年,ああにしゆうねん,やっと御下命画を完成した私のよろこび,上村,松園,うえむら,しようえん,なし
朝顔日記の深雪と淀君,あさかおにつきのみゆきとよときみ,,上村,松園,うえむら,しようえん,なし
あのころ,あのころ,――幼ものがたり――,上村,松園,うえむら,しようえん,なし
浮世絵画家の肉筆,うきよえかかのにくひつ,――花は霞を透してひとしおの風情があるもの――,上村,松園,うえむら,しようえん,なし
絵だけ,えたけ,,上村,松園,うえむら,しようえん,なし
絵筆に描き残す亡びゆく美しさ,えふてにかきのこすほろひゆくうつくしさ,,上村,松園,うえむら,しようえん,なし
応挙と其の時代が好き,おうきよとそのしたいかすき,,上村,松園,うえむら,しようえん,なし
大田垣蓮月尼のこと,おおたかきれんけつにのこと,,上村,松園,うえむら,しようえん,なし
幼き頃の想い出,おさなきころのおもいて,,上村,松園,うえむら,しようえん,なし
帯の巾が広すぎる,おひのははかひろすきる,,上村,松園,うえむら,しようえん,なし
思ひ出,おもいて,,上村,松園,うえむら,しようえん,なし
想い出,おもいて,絵の道五十年の足跡を顧みて,上村,松園,うえむら,しようえん,なし
女の顔,おんなのかお,,上村,松園,うえむら,しようえん,なし
女の話・花の話,おんなのはなしはなのはなし,,上村,松園,うえむら,しようえん,なし
画学校時代,かかつこうしたい,,上村,松園,うえむら,しようえん,なし
画室談義,かしつたんき,,上村,松園,うえむら,しようえん,なし
画道と女性,かとうとしよせい,――喜久子姫御用の「春秋屏風」その他――,上村,松園,うえむら,しようえん,なし
画筆に生きる五十年,かひつにいきるこしゆうねん,――皇太后陛下御下命画に二十一年間の精進をこめて上納――,上村,松園,うえむら,しようえん,なし
軽女,かるしよ,,上村,松園,うえむら,しようえん,なし
簡潔の美,かんけつのひ,,上村,松園,うえむら,しようえん,なし
寛政時代の娘納涼風俗,かんせいしたいのむすめのうりようふうそく,,上村,松園,うえむら,しようえん,なし
北穂天狗の思い出,きたほてんくのおもいて,,上村,松園,うえむら,しようえん,なし
砧,きぬた,,上村,松園,うえむら,しようえん,なし
絹と紙の話と師弟の間柄の話,きぬとかみのはなしとしていのあいたからのはなし,,上村,松園,うえむら,しようえん,なし
旧作,きゆうさく,,上村,松園,うえむら,しようえん,なし
九龍虫,きゆうりゆうちゆう,,上村,松園,うえむら,しようえん,なし
京のその頃,きようのそのころ,,上村,松園,うえむら,しようえん,なし
京の夏景色,きようのなつけしき,,上村,松園,うえむら,しようえん,なし
苦楽,くらく,ある人の問いに答えて――絵を作る時の作家の心境について私はこう考えています。,上村,松園,うえむら,しようえん,なし
芸術三昧即信仰,けいしゆつさんまいすなわちしんこう,生きることに悶えた四十代,上村,松園,うえむら,しようえん,なし
健康と仕事,けんこうとしこと,,上村,松園,うえむら,しようえん,なし
今日になるまで,こんにちになるまて,,上村,松園,うえむら,しようえん,なし
税所敦子孝養図,さいしよあつここうようす,,上村,松園,うえむら,しようえん,なし
最初の出品画,さいしよのしゆつひんか,――四季美人図――,上村,松園,うえむら,しようえん,なし
作画について,さくかについて,,上村,松園,うえむら,しようえん,なし
座右第一品,さゆうたいいつひん,,上村,松園,うえむら,しようえん,なし
三人の師,さんにんのし,,上村,松園,うえむら,しようえん,なし
「汐くみ」の画に就いて,しおくみのえについて,,上村,松園,うえむら,しようえん,なし
四条通附近,ししようとおりふきん,,上村,松園,うえむら,しようえん,なし
写生帖の思ひ出,しやせいちようのおもいて,,上村,松園,うえむら,しようえん,なし
車中有感,しやちゆうゆうかん,,上村,松園,うえむら,しようえん,なし
三味線の胴,しやみせんのとう,,上村,松園,うえむら,しようえん,なし
縮図帖,しゆくすちよう,,上村,松園,うえむら,しようえん,なし
随想,すいそう,,上村,松園,うえむら,しようえん,なし
好きな髷のことなど,すきなまけのことなと,,上村,松園,うえむら,しようえん,なし
砂書きの老人,すなかきのろうしん,,上村,松園,うえむら,しようえん,なし
棲霞軒雑記,せいかけんさつき,,上村,松園,うえむら,しようえん,なし
栖鳳先生を憶う,せいほうせんせいをおもう,,上村,松園,うえむら,しようえん,なし
双語,そうこ,,上村,松園,うえむら,しようえん,なし
「草紙洗」を描いて,そうしあらいをかいて,,上村,松園,うえむら,しようえん,なし
中支遊記,ちゆうしゆうき,,上村,松園,うえむら,しようえん,なし
土田さんの芸術,つちたさんのけいしゆつ,土田麦僊追悼,上村,松園,うえむら,しようえん,なし
帝展の美人画,ていてんのひしんか,,上村,松園,うえむら,しようえん,なし
楠公夫人,なんこうふしん,,上村,松園,うえむら,しようえん,なし
虹と感興,にしとかんきよう,,上村,松園,うえむら,しようえん,なし
日本画と線,にほんかとせん,,上村,松園,うえむら,しようえん,なし
花筐と岩倉村,はなかたみといわくらむら,,上村,松園,うえむら,しようえん,なし
母への追慕,ははへのついほ,,上村,松園,うえむら,しようえん,なし
冷かされた桃割娘,ひやかされたももわれむすめ,,上村,松園,うえむら,しようえん,なし
屏風祭,ひようふまつり,,上村,松園,うえむら,しようえん,なし
芙蓉の花にも似た美しい楊貴妃を,ふようのはなにもにたうつくしいようきひを,,上村,松園,うえむら,しようえん,なし
旧い記憶を辿つて,ふるいきおくをたとつて,,上村,松園,うえむら,しようえん,なし
古い記憶を辿って,ふるいきおくをたとつて,山元春挙追悼,上村,松園,うえむら,しようえん,なし
蛍,ほたる,,上村,松園,うえむら,しようえん,なし
舞じたく,まいしたく,,上村,松園,うえむら,しようえん,なし
髷,まけ,,上村,松園,うえむら,しようえん,なし
眉の記,まゆのき,,上村,松園,うえむら,しようえん,なし
昔尊く,むかしとうとく,二千六百年を迎えて,上村,松園,うえむら,しようえん,なし
昔のことなど,むかしのことなと,,上村,松園,うえむら,しようえん,なし
無題抄,むたいしよう,,上村,松園,うえむら,しようえん,なし
無表情の表情,むひようしようのひようしよう,,上村,松園,うえむら,しようえん,なし
迷彩,めいさい,,上村,松園,うえむら,しようえん,なし
明治懐顧,めいしかいこ,,上村,松園,うえむら,しようえん,なし
孟母断機,もうほたんき,,上村,松園,うえむら,しようえん,なし
靄の彼方,もやのかなた,――現代風俗描写への待望――,上村,松園,うえむら,しようえん,なし
